Time,DiffConfirmedCount,DateType,InTime,OutTime,origin,destination,Trip
2020-07-13 06,60.0,1.0,,,,,
2020-07-13 07,60.0,1.0,,,,,
2020-07-13 08,60.0,1.0,,,,,
2020-07-13 09,60.0,1.0,,,,,
2020-07-13 10,60.0,1.0,2020-07-13 10,2020-07-13 10,0.0,2.0,1.0
2020-07-13 11,60.0,1.0,,,,,
2020-07-13 12,60.0,1.0,,,,,
2020-07-13 13,60.0,1.0,,,,,
2020-07-13 14,60.0,1.0,,,,,
2020-07-13 15,60.0,1.0,,,,,
2020-07-13 16,60.0,1.0,,,,,
2020-07-13 17,60.0,1.0,,,,,
2020-07-13 18,60.0,1.0,2020-07-13 18,2020-07-13 19,2.0,0.0,1.0
2020-07-13 19,60.0,1.0,,,,,
2020-07-13 20,60.0,1.0,,,,,
2020-07-13 21,60.0,1.0,,,,,
2020-07-13 22,60.0,1.0,,,,,
2020-07-13 23,60.0,1.0,,,,,
2020-07-14 06,51.0,1.0,,,,,
2020-07-14 07,51.0,1.0,,,,,
2020-07-14 08,51.0,1.0,2020-07-14 08,2020-07-14 08,0.0,2.0,1.0
2020-07-14 09,51.0,1.0,,,,,
2020-07-14 10,51.0,1.0,,,,,
2020-07-14 11,51.0,1.0,,,,,
2020-07-14 12,51.0,1.0,,,,,
2020-07-14 13,51.0,1.0,,,,,
2020-07-14 14,51.0,1.0,,,,,
2020-07-14 15,51.0,1.0,,,,,
2020-07-14 16,51.0,1.0,,,,,
2020-07-14 17,51.0,1.0,,,,,
2020-07-14 18,51.0,1.0,,,,,
2020-07-14 19,51.0,1.0,,,,,
2020-07-14 20,51.0,1.0,,,,,
2020-07-14 21,51.0,1.0,,,,,
2020-07-14 22,51.0,1.0,,,,,
2020-07-14 23,51.0,1.0,,,,,
2020-07-15 06,25.0,1.0,,,,,
2020-07-15 07,25.0,1.0,,,,,
2020-07-15 08,25.0,1.0,,,,,
2020-07-15 09,25.0,1.0,2020-07-15 09,2020-07-15 10,0.0,2.0,1.0
2020-07-15 10,25.0,1.0,,,,,
2020-07-15 11,25.0,1.0,,,,,
2020-07-15 12,25.0,1.0,,,,,
2020-07-15 13,25.0,1.0,,,,,
2020-07-15 14,25.0,1.0,,,,,
2020-07-15 15,25.0,1.0,,,,,
2020-07-15 16,25.0,1.0,,,,,
2020-07-15 17,25.0,1.0,,,,,
2020-07-15 18,25.0,1.0,,,,,
2020-07-15 19,25.0,1.0,,,,,
2020-07-15 20,25.0,1.0,,,,,
2020-07-15 21,25.0,1.0,,,,,
2020-07-15 22,25.0,1.0,,,,,
2020-07-15 23,25.0,1.0,,,,,
2020-07-16 06,69.0,1.0,,,,,
2020-07-16 07,69.0,1.0,,,,,
2020-07-16 08,69.0,1.0,,,,,
2020-07-16 09,69.0,1.0,,,,,
2020-07-16 10,69.0,1.0,2020-07-16 10,2020-07-16 11,0.0,2.0,1.0
2020-07-16 11,69.0,1.0,,,,,
2020-07-16 12,69.0,1.0,,,,,
2020-07-16 13,69.0,1.0,,,,,
2020-07-16 14,69.0,1.0,,,,,
2020-07-16 15,69.0,1.0,,,,,
2020-07-16 16,69.0,1.0,,,,,
2020-07-16 17,69.0,1.0,,,,,
2020-07-16 18,69.0,1.0,2020-07-16 18,2020-07-16 18,2.0,0.0,1.0
2020-07-16 19,69.0,1.0,,,,,
2020-07-16 20,69.0,1.0,,,,,
2020-07-16 21,69.0,1.0,,,,,
2020-07-16 22,69.0,1.0,,,,,
2020-07-16 23,69.0,1.0,,,,,
